GDAY_DS,T_ID,P_ID,ENTRY_YN
20190323,SK,64768,N
20190323,SS,64769,N
20190323,SS,64793,Y
20190323,SK,64802,N
20190323,SK,64805,Y
20190323,KT,64868,N
20190323,SK,64893,Y
20190323,KT,64906,N
20190323,NC,64984,Y
20190323,NC,64995,Y
20190323,NC,65042,N
20190323,KT,65048,N
20190323,KT,65056,Y
20190323,KT,65058,Y
20190323,KT,65060,Y
20190323,KT,65062,Y
20190323,OB,65064,N
20190323,LT,65067,N
20190323,LG,65109,Y
20190323,LG,65117,N
20190323,LG,65132,N
20190323,LG,65136,N
20190323,LG,65207,Y
20190323,OB,65269,N
20190323,WO,65320,N
20190323,SK,65343,Y
20190323,WO,65357,Y
20190323,WO,65399,Y
20190323,SS,65462,N
20190323,SS,65496,Y
20190323,LT,65509,Y
20190323,LT,65515,N
20190323,KT,65516,Y
20190323,OB,65543,Y
20190323,LT,65546,Y
20190323,LT,65586,Y
20190323,HT,65610,Y
20190323,HT,65616,Y
20190323,HT,65618,Y
20190323,HT,65639,N
20190323,HT,65643,Y
20190323,HT,65665,Y
20190323,HH,65764,N
20190323,HH,65769,Y
20190323,SK,65827,N
20190323,SK,65869,N
20190323,NC,65905,N
20190323,NC,65933,N
20190323,WO,66018,N
20190323,KT,66047,N
20190323,SK,66052,N
20190323,KT,66064,N
20190323,WO,66068,N
20190323,LG,66108,N
20190323,LG,66112,N
20190323,LG,66145,N
20190323,OB,66160,N
20190323,OB,66207,N
20190323,OB,66291,N
20190323,WO,66354,Y
20190323,WO,66392,N
20190323,WO,66398,N
20190323,SS,66451,N
20190323,SS,66462,Y
20190323,SS,66469,N
20190323,SS,66492,N
20190323,LT,66504,N
20190323,LT,66508,Y
20190323,LT,66557,N
20190323,HT,66606,Y
20190323,HT,66609,N
20190323,HT,66615,N
20190323,HT,66662,N
20190323,HH,66702,N
20190323,HH,66704,Y
20190323,HH,66706,Y
20190323,HH,66715,N
20190323,HH,66741,Y
20190323,SK,66802,N
20190323,SK,66833,N
20190323,SS,66838,Y
20190323,SK,66859,N
20190323,SK,66864,N
20190323,NC,66917,Y
20190323,NC,66920,N
20190323,NC,66960,N
20190323,KT,67008,Y
20190323,KT,67025,Y
20190323,KT,67048,N
20190323,KT,67066,N
20190323,LG,67116,N
20190323,LG,67119,Y
20190323,LG,67122,N
20190323,LG,67123,N
20190323,OB,67202,N
20190323,OB,67207,N
20190323,OB,67263,N
20190323,OB,67266,Y
20190323,WO,67304,Y
20190323,WO,67313,Y
20190323,WO,67341,Y
20190323,WO,67365,N
20190323,SS,67419,N
20190323,SS,67421,Y
20190323,SS,67443,N
20190323,SS,67450,Y
20190323,SS,67467,N
20190323,LT,67539,Y
20190323,LT,67588,N
20190323,WO,67603,N
20190323,HT,67610,N
20190323,HT,67640,N
20190323,HH,67703,Y
20190323,HH,67737,N
20190323,HH,67762,N
20190323,WO,67828,Y
20190323,SK,67863,N
20190323,SK,67872,Y
20190323,NC,67944,N
20190323,NC,67962,N
20190323,KT,68036,Y
20190323,KT,68043,Y
20190323,KT,68050,Y
20190323,KT,68067,N
20190323,KT,68068,N
20190323,KT,68069,Y
20190323,KT,68097,N
20190323,LG,68100,N
20190323,LG,68130,N
20190323,LG,68135,Y
20190323,LG,68157,N
20190323,LG,68159,N
20190323,OB,68200,N
20190323,OB,68204,N
20190323,OB,68205,N
20190323,OB,68211,N
20190323,OB,68240,Y
20190323,OB,68249,N
20190323,OB,68269,N
20190323,WO,68302,N
20190323,WO,68330,N
20190323,WO,68341,N
20190323,WO,68345,Y
20190323,WO,68346,N
20190323,WO,68362,N
20190323,SS,68415,N
20190323,SS,68419,N
20190323,SS,68453,N
20190323,SS,68454,N
20190323,SS,68463,N
20190323,SS,68466,N
20190323,SS,68468,N
20190323,LT,68518,N
20190323,LT,68525,Y
20190323,LT,68529,N
20190323,LT,68556,Y
20190323,HT,68614,N
20190323,HT,68639,Y
20190323,HT,68646,N
20190323,HH,68701,N
20190323,HH,68703,N
20190323,HH,68707,N
20190323,HH,68730,Y
20190323,HH,68743,Y
20190323,SK,68815,Y
20190323,SK,68830,N
20190323,SK,68848,N
20190323,SK,68868,N
20190323,SK,68869,N
20190323,NC,68900,N
20190323,NC,68904,N
20190323,NC,68912,N
20190323,KT,69032,Y
20190323,KT,69035,N
20190323,KT,69041,Y
20190323,KT,69045,N
20190323,KT,69047,N
20190323,KT,69054,N
20190323,KT,69055,N
20190323,KT,69056,N
20190323,KT,69068,N
20190323,LG,69100,N
20190323,LG,69103,Y
20190323,LG,69134,N
20190323,LG,69150,Y
20190323,LG,69158,N
20190323,LG,69159,Y
20190323,LG,69168,N
20190323,OB,69203,N
20190323,OB,69204,N
20190323,OB,69205,N
20190323,OB,69206,N
20190323,OB,69207,N
20190323,OB,69209,Y
20190323,OB,69238,Y
20190323,WO,69328,Y
20190323,WO,69332,N
20190323,WO,69343,Y
20190323,WO,69360,N
20190323,WO,69399,N
20190323,SS,69403,N
20190323,SS,69413,Y
20190323,SS,69428,N
20190323,SS,69430,N
20190323,SS,69435,Y
20190323,SS,69442,N
20190323,SS,69446,Y
20190323,SS,69453,Y
20190323,LT,69507,N
20190323,LT,69516,N
20190323,LT,69517,N
20190323,LT,69530,Y
20190323,LT,69539,N
20190323,LT,69550,Y
20190323,LT,69585,N
20190323,LT,69594,N
20190323,HT,69605,Y
20190323,HT,69620,Y
20190323,HT,69640,N
20190323,HT,69643,N
20190323,HT,69645,N
20190323,HT,69646,N
20190323,HT,69656,N
20190323,HH,69727,N
20190323,HH,69737,Y
20190323,HH,69744,Y
20190323,HH,69745,N
20190323,HH,69748,Y
20190323,HH,69762,N
20190323,HH,69766,N
20190323,HH,69767,N
20190323,SK,69813,Y
20190323,SK,69825,N
20190323,SK,69839,N
20190323,SK,69860,N
20190323,SK,69861,Y
20190323,SK,69893,N
20190323,NC,69934,Y
20190323,NC,69940,Y
20190323,NC,69950,Y
20190323,NC,69962,N
20190323,NC,69965,N
20190323,NC,69969,N
20190323,NC,69974,N
20190323,NC,69984,N
20190323,HT,70410,Y
20190323,OB,70425,N
20190323,HT,70756,N
20190323,LG,71118,N
20190323,LG,71184,N
20190323,SS,71432,Y
20190323,LT,71564,Y
20190323,HH,71752,Y
20190323,SK,71837,Y
20190323,LG,71842,Y
20190323,SK,71845,N
20190323,LG,72133,Y
20190323,HT,72443,Y
20190323,SS,72456,N
20190323,LT,72523,Y
20190323,LT,72546,N
20190323,LT,72862,N
20190323,KT,73113,Y
20190323,SS,73117,Y
20190323,HH,73136,Y
20190323,KT,73153,N
20190323,SK,73209,Y
20190323,NC,73213,Y
20190323,OB,73248,Y
20190323,NC,73306,Y
20190323,WO,73342,N
20190323,HT,73606,N
20190323,HH,73738,Y
20190323,HH,73750,N
20190323,HH,73801,Y
20190323,HH,74163,N
20190323,LG,74167,N
20190323,OB,74206,Y
20190323,KT,74215,Y
20190323,KT,74339,Y
20190323,WO,74359,Y
20190323,SS,74454,N
20190323,NC,74465,Y
20190323,OB,74513,N
20190323,SS,74540,Y
20190323,OB,74543,Y
20190323,HT,74605,N
20190323,LT,74630,N
20190323,HH,74729,N
20190323,HH,74731,N
20190323,SK,74748,N
20190323,SK,74838,N
20190323,SK,74846,N
20190323,HH,74857,Y
20190323,WO,75125,Y
20190323,SK,75138,N
20190323,SK,75151,Y
20190323,SK,75250,Y
20190323,KT,75258,Y
20190323,LT,75321,Y
20190323,OB,75334,Y
20190323,KT,75340,Y
20190323,WO,75342,Y
20190323,SS,75566,Y
20190323,HT,75620,N
20190323,KT,75730,N
20190323,HH,75808,Y
20190323,SK,75847,Y
20190323,NC,75867,Y
20190323,LT,76100,N
20190323,NC,76118,Y
20190323,SK,76158,N
20190323,LT,76225,N
20190323,NC,76232,Y
20190323,LT,76249,Y
20190323,OB,76267,N
20190323,LG,76290,Y
20190323,KT,76313,Y
20190323,OB,76329,Y
20190323,HT,76350,N
20190323,LG,76355,N
20190323,HT,76368,N
20190323,WO,76430,Y
20190323,LG,76455,N
20190323,LT,76509,Y
20190323,LT,76540,N
20190323,SS,76610,N
20190323,LG,76650,Y
20190323,HT,76653,N
20190323,NC,76720,Y
20190323,HH,76753,Y
20190323,NC,76757,N
20190323,SK,76802,Y
20190323,SK,76812,Y
20190323,HT,76849,Y
20190323,SK,76858,N
20190323,SK,76869,Y
20190323,OB,77211,Y
20190323,SK,77243,Y
20190323,OB,77248,Y
20190323,OB,77263,N
20190323,LT,77318,N
20190323,SS,77446,Y
20190323,LT,77463,Y
20190323,LT,77532,Y
20190323,KT,77563,N
20190323,LG,77564,N
20190323,LT,77591,N
20190323,HT,77637,Y
20190323,KT,77654,N
20190323,SK,77829,Y
20190323,SS,77927,Y
20190323,LG,78135,Y
20190323,LG,78148,Y
20190323,WO,78168,Y
20190323,LG,78217,Y
20190323,OB,78224,Y
20190323,OB,78247,N
20190323,HH,78288,Y
20190323,NC,78352,N
20190323,LG,78361,N
20190323,NC,78366,N
20190323,LT,78513,Y
20190323,KT,78517,N
20190323,KT,78548,Y
20190323,LT,78566,N
20190323,HT,78603,Y
20190323,HT,78629,Y
20190323,HT,78643,N
20190323,HH,78756,Y
20190323,NC,78813,Y
20190323,SK,78819,N
20190323,LG,79109,Y
20190323,HT,79113,Y
20190323,SK,79130,Y
20190323,LG,79140,Y
20190323,LG,79150,Y
20190323,KT,79191,N
20190323,LG,79192,Y
20190323,LG,79198,Y
20190323,OB,79215,Y
20190323,OB,79229,Y
20190323,OB,79231,Y
20190323,NC,79234,N
20190323,OB,79240,Y
20190323,OB,79290,Y
20190323,LT,79293,Y
20190323,WO,79300,N
20190323,WO,79334,Y
20190323,NC,79358,Y
20190323,WO,79365,N
20190323,SS,79402,Y
20190323,SS,79440,N
20190323,WO,79456,Y
20190323,SK,79465,N
20190323,LG,79530,Y
20190323,OB,79535,N
20190323,LT,79545,Y
20190323,HT,79608,Y
20190323,LG,79617,N
20190323,HH,79705,N
20190323,HH,79764,Y
20190323,LG,79825,Y
20190323,SK,79847,Y
20190323,SS,99445,Y
20190324,HH,60100,N
20190324,LG,60140,Y
20190324,SS,60146,Y
20190324,LG,60181,N
20190324,HH,60184,N
20190324,NC,60263,Y
20190324,SS,60288,N
20190324,WO,60336,N
20190324,KT,60337,N
20190324,NC,60339,N
20190324,KT,60343,Y
20190324,LT,60523,Y
20190324,KT,60558,Y
20190324,LT,60559,N
20190324,NC,60566,Y
20190324,HT,60605,N
20190324,HT,60634,N
20190324,HT,60648,N
20190324,HH,60757,N
20190324,KT,60764,N
20190324,HH,60768,Y
20190324,HH,60805,N
20190324,SK,60841,N
20190324,LG,60845,N
20190324,LG,61101,Y
20190324,LG,61102,Y
20190324,OB,61104,Y
20190324,LG,61114,N
20190324,LG,61145,Y
20190324,LG,61186,Y
20190324,SS,61197,Y
20190324,LT,61204,N
20190324,OB,61208,Y
20190324,OB,61214,Y
20190324,WO,61268,Y
20190324,OB,61295,N
20190324,NC,61329,Y
20190324,SK,61353,Y
20190324,OB,61360,N
20190324,SS,61365,Y
20190324,SS,61404,Y
20190324,WO,61456,N
20190324,SS,61457,Y
20190324,HH,61554,Y
20190324,LT,61565,N
20190324,LT,61566,N
20190324,LT,61591,N
20190324,HT,61643,N
20190324,SK,61652,N
20190324,HT,61666,N
20190324,HH,61700,N
20190324,KT,61743,N
20190324,HH,61767,N
20190324,SK,61869,Y
20190324,SK,61895,Y
20190324,SK,61896,N
20190324,LG,61962,N
20190324,NC,62025,Y
20190324,SK,62056,N
20190324,LG,62146,N
20190324,SK,62160,N
20190324,LG,62164,Y
20190324,OB,62234,Y
20190324,OB,62242,Y
20190324,OB,62244,Y
20190324,OB,62263,N
20190324,HT,62265,N
20190324,OB,62294,N
20190324,WO,62353,Y
20190324,WO,62356,Y
20190324,WO,62360,Y
20190324,WO,62363,Y
20190324,SS,62404,Y
20190324,SS,62409,Y
20190324,SS,62415,Y
20190324,SS,62499,N
20190324,LT,62528,Y
20190324,LT,62556,Y
20190324,LT,62558,Y
20190324,LT,62595,N
20190324,HH,62611,Y
20190324,HT,62637,N
20190324,HT,62648,Y
20190324,LT,62655,N
20190324,HT,62668,N
20190324,HH,62700,Y
20190324,HT,62754,N
20190324,HH,62770,N
20190324,HH,62797,Y
20190324,SK,62802,Y
20190324,HT,62864,Y
20190324,SK,62869,N
20190324,SK,62884,Y
20190324,HT,62893,Y
20190324,SK,62895,Y
20190324,NC,62907,N
20190324,HT,62908,Y
20190324,NC,62920,N
20190324,NC,62921,Y
20190324,NC,62925,Y
20190324,NC,62929,N
20190324,NC,62931,Y
20190324,NC,62934,Y
20190324,WO,62937,Y
20190324,NC,62947,N
20190324,OB,62951,Y
20190324,KT,63088,N
20190324,LG,63103,N
20190324,KT,63104,N
20190324,LG,63111,N
20190324,SK,63123,Y
20190324,LG,63145,N
20190324,OB,63202,Y
20190324,OB,63248,Y
20190324,OB,63257,N
20190324,NC,63260,Y
20190324,WO,63342,Y
20190324,WO,63348,N
20190324,LG,63360,N
20190324,OB,63440,N
20190324,KT,63448,N
20190324,KT,63450,N
20190324,LT,63512,N
20190324,LT,63543,Y
20190324,OB,63559,N
20190324,LT,63593,N
20190324,WO,63619,N
20190324,HT,63628,Y
20190324,HT,63638,N
20190324,HH,63700,N
20190324,SK,63704,Y
20190324,HT,63722,Y
20190324,HH,63749,N
20190324,HH,63765,N
20190324,HH,63791,N
20190324,SK,63895,N
20190324,NC,63903,N
20190324,NC,63936,N
20190324,NC,63950,Y
20190324,WO,63960,N
20190324,NC,63963,Y
20190324,NC,63991,Y
20190324,KT,64004,Y
20190324,KT,64006,Y
20190324,KT,64007,Y
20190324,KT,64011,N
20190324,KT,64012,Y
20190324,KT,64014,N
20190324,LT,64021,N
20190324,LT,64022,Y
20190324,KT,64029,N
20190324,KT,64047,N
20190324,WO,64051,N
20190324,OB,64086,N
20190324,LG,64117,N
20190324,LG,64155,N
20190324,LG,64164,N
20190324,KT,64166,Y
20190324,SS,64266,N
20190324,WO,64300,Y
20190324,WO,64340,N
20190324,WO,64346,Y
20190324,WO,64350,N
20190324,SS,64407,N
20190324,SS,64410,Y
20190324,SS,64464,N
20190324,SS,64468,N
20190324,SS,64469,N
20190324,SS,64493,N
20190324,SS,64499,N
20190324,LT,64501,N
20190324,LT,64504,Y
20190324,HH,64554,N
20190324,HT,64560,Y
20190324,LT,64565,Y
20190324,HT,64602,N
20190324,HT,64646,N
20190324,HT,64657,Y
20190324,HH,64717,Y
20190324,LT,64718,N
20190324,HH,64724,N
20190324,HH,64759,Y
20190324,HH,64760,N
20190324,SK,64768,N
20190324,SS,64769,N
20190324,SS,64793,Y
20190324,SK,64802,N
20190324,SK,64805,Y
20190324,KT,64868,N
20190324,SK,64893,Y
20190324,KT,64906,N
20190324,NC,64984,Y
20190324,NC,64995,Y
20190324,NC,65042,N
20190324,KT,65048,N
20190324,KT,65056,Y
20190324,KT,65058,Y
20190324,KT,65060,Y
20190324,KT,65062,Y
20190324,OB,65064,N
20190324,LT,65067,N
20190324,LG,65109,Y
20190324,LG,65117,N
20190324,LG,65132,N
20190324,LG,65136,N
20190324,LG,65207,Y
20190324,OB,65269,N
20190324,WO,65320,N
20190324,SK,65343,Y
20190324,WO,65357,Y
20190324,WO,65399,Y
20190324,SS,65462,N
20190324,SS,65496,Y
20190324,LT,65509,Y
20190324,LT,65515,N
20190324,KT,65516,Y
20190324,OB,65543,Y
20190324,LT,65546,Y
20190324,LT,65586,Y
20190324,HT,65610,Y
20190324,HT,65616,Y
20190324,HT,65618,Y
20190324,HT,65639,N
20190324,HT,65643,Y
20190324,HT,65665,Y
20190324,HH,65764,N
20190324,HH,65769,Y
20190324,SK,65827,N
20190324,SK,65869,N
20190324,NC,65905,N
20190324,NC,65933,N
20190324,WO,66018,N
20190324,KT,66047,N
20190324,SK,66052,N
20190324,KT,66064,N
20190324,WO,66068,N
20190324,LG,66108,N
20190324,LG,66112,N
20190324,LG,66145,N
20190324,OB,66160,N
20190324,OB,66207,N
20190324,OB,66291,N
20190324,WO,66354,Y
20190324,WO,66392,N
20190324,WO,66398,N
20190324,SS,66451,N
20190324,SS,66462,Y
20190324,SS,66469,N
20190324,SS,66492,N
20190324,LT,66504,N
20190324,LT,66508,Y
20190324,LT,66557,N
20190324,HT,66606,Y
20190324,HT,66609,N
20190324,HT,66615,N
20190324,HT,66662,N
20190324,HH,66702,N
20190324,HH,66704,Y
20190324,HH,66706,Y
20190324,HH,66715,N
20190324,HH,66741,Y
20190324,SK,66802,N
20190324,SK,66833,N
20190324,SS,66838,Y
20190324,SK,66859,N
20190324,SK,66864,N
20190324,NC,66917,Y
20190324,NC,66920,N
20190324,NC,66960,N
20190324,KT,67008,Y
20190324,KT,67025,Y
20190324,KT,67048,N
20190324,KT,67066,N
20190324,LG,67116,N
20190324,LG,67119,Y
20190324,LG,67122,N
20190324,LG,67123,N
20190324,OB,67202,N
20190324,OB,67207,N
20190324,OB,67263,N
20190324,OB,67266,Y
20190324,WO,67304,Y
20190324,WO,67313,Y
20190324,WO,67341,Y
20190324,WO,67365,N
20190324,SS,67419,N
20190324,SS,67421,Y
20190324,SS,67443,N
20190324,SS,67450,Y
20190324,SS,67467,N
20190324,LT,67539,Y
20190324,LT,67588,N
20190324,WO,67603,N
20190324,HT,67610,N
20190324,HT,67640,N
20190324,HH,67703,Y
20190324,HH,67737,N
20190324,HH,67762,N
20190324,WO,67828,Y
20190324,SK,67863,N
20190324,SK,67872,Y
20190324,NC,67944,N
20190324,NC,67962,N
20190324,KT,68036,Y
20190324,KT,68043,Y
20190324,KT,68050,Y
20190324,KT,68067,N
20190324,KT,68068,N
20190324,KT,68069,Y
20190324,KT,68097,N
20190324,LG,68100,N
20190324,LG,68130,N
20190324,LG,68135,Y
20190324,LG,68157,N
20190324,LG,68159,N
20190324,OB,68200,N
20190324,OB,68204,N
20190324,OB,68205,N
20190324,OB,68211,N
20190324,OB,68240,Y
20190324,OB,68249,N
20190324,OB,68269,N
20190324,WO,68302,N
20190324,WO,68330,N
20190324,WO,68341,N
20190324,WO,68345,Y
20190324,WO,68346,N
20190324,WO,68362,N
20190324,SS,68415,N
20190324,SS,68419,N
20190324,SS,68453,N
20190324,SS,68454,N
20190324,SS,68463,N
20190324,SS,68466,N
20190324,SS,68468,N
20190324,LT,68518,N
20190324,LT,68525,Y
20190324,LT,68529,N
20190324,LT,68556,Y
20190324,HT,68614,N
20190324,HT,68639,Y
20190324,HT,68646,N
20190324,HH,68701,N
20190324,HH,68703,N
20190324,HH,68707,N
20190324,HH,68730,Y
20190324,HH,68743,Y
20190324,SK,68815,Y
20190324,SK,68830,N
20190324,SK,68848,N
20190324,SK,68868,N
20190324,SK,68869,N
20190324,NC,68900,N
20190324,NC,68904,N
20190324,NC,68912,N
20190324,KT,69032,Y
20190324,KT,69035,N
20190324,KT,69041,Y
20190324,KT,69045,N
20190324,KT,69047,N
20190324,KT,69054,N
20190324,KT,69055,N
20190324,KT,69056,N
20190324,KT,69068,N
20190324,LG,69100,N
20190324,LG,69103,Y
20190324,LG,69134,N
20190324,LG,69150,Y
20190324,LG,69158,N
20190324,LG,69159,Y
20190324,LG,69168,N
20190324,OB,69203,N
20190324,OB,69204,N
20190324,OB,69205,N
20190324,OB,69206,N
20190324,OB,69207,N
20190324,OB,69209,Y
20190324,OB,69238,Y
20190324,WO,69328,Y
20190324,WO,69332,N
20190324,WO,69343,Y
20190324,WO,69360,N
20190324,WO,69399,N
20190324,SS,69403,N
20190324,SS,69413,Y
20190324,SS,69428,N
20190324,SS,69430,N
20190324,SS,69435,Y
20190324,SS,69442,N
20190324,SS,69446,Y
20190324,SS,69453,Y
20190324,LT,69507,N
20190324,LT,69516,N
20190324,LT,69517,N
20190324,LT,69530,Y
20190324,LT,69539,N
20190324,LT,69550,Y
20190324,LT,69585,N
20190324,LT,69594,N
20190324,HT,69605,Y
20190324,HT,69620,Y
20190324,HT,69640,Y
20190324,HT,69643,N
20190324,HT,69645,N
20190324,HT,69646,N
20190324,HT,69656,N
20190324,HH,69727,N
20190324,HH,69737,Y
20190324,HH,69744,Y
20190324,HH,69745,N
20190324,HH,69748,Y
20190324,HH,69762,N
20190324,HH,69766,N
20190324,HH,69767,N
20190324,SK,69813,Y
20190324,SK,69825,N
20190324,SK,69839,N
20190324,SK,69860,N
20190324,SK,69861,Y
20190324,SK,69893,N
20190324,NC,69934,Y
20190324,NC,69940,Y
20190324,NC,69950,Y
20190324,NC,69962,N
20190324,NC,69965,N
20190324,NC,69969,N
20190324,NC,69974,N
20190324,NC,69984,N
20190324,HT,70410,Y
20190324,OB,70425,N
20190324,HT,70756,N
20190324,LG,71118,N
20190324,LG,71184,N
20190324,SS,71432,Y
20190324,LT,71564,Y
20190324,HH,71752,Y
20190324,SK,71837,Y
20190324,LG,71842,Y
20190324,SK,71845,N
20190324,LG,72133,Y
20190324,HT,72443,Y
20190324,SS,72456,N
20190324,LT,72523,Y
20190324,LT,72546,N
20190324,LT,72862,N
20190324,KT,73113,Y
20190324,SS,73117,Y
20190324,HH,73136,Y
20190324,KT,73153,N
20190324,SK,73209,Y
20190324,NC,73213,Y
20190324,OB,73248,Y
20190324,NC,73306,Y
20190324,WO,73342,N
20190324,HT,73606,N
20190324,HH,73738,Y
20190324,HH,73750,N
20190324,HH,73801,Y
20190324,HH,74163,N
20190324,LG,74167,N
20190324,OB,74206,Y
20190324,KT,74215,Y
20190324,KT,74339,Y
20190324,WO,74359,Y
20190324,SS,74454,N
20190324,NC,74465,Y
20190324,OB,74513,N
20190324,SS,74540,Y
20190324,OB,74543,Y
20190324,HT,74605,N
20190324,LT,74630,N
20190324,HH,74729,N
20190324,HH,74731,N
20190324,SK,74748,N
20190324,SK,74838,N
20190324,SK,74846,N
20190324,HH,74857,Y
20190324,WO,75125,Y
20190324,SK,75138,N
20190324,SK,75151,Y
20190324,SK,75250,Y
20190324,KT,75258,Y
20190324,LT,75321,Y
20190324,OB,75334,Y
20190324,KT,75340,Y
20190324,WO,75342,Y
20190324,SS,75566,Y
20190324,HT,75620,N
20190324,KT,75730,N
20190324,HH,75808,Y
20190324,SK,75847,Y
20190324,NC,75867,Y
20190324,LT,76100,N
20190324,NC,76118,Y
20190324,SK,76158,N
20190324,LT,76225,N
20190324,NC,76232,Y
20190324,LT,76249,Y
20190324,OB,76267,N
20190324,LG,76290,Y
20190324,KT,76313,Y
20190324,OB,76329,Y
20190324,HT,76350,N
20190324,LG,76355,N
20190324,HT,76368,N
20190324,WO,76430,Y
20190324,LG,76455,N
20190324,LT,76509,Y
20190324,LT,76540,N
20190324,SS,76610,N
20190324,LG,76650,Y
20190324,HT,76653,N
20190324,NC,76720,Y
20190324,HH,76753,Y
20190324,NC,76757,N
20190324,SK,76802,Y
20190324,SK,76812,Y
20190324,HT,76849,Y
20190324,SK,76858,N
20190324,SK,76869,Y
20190324,OB,77211,Y
20190324,SK,77243,Y
20190324,OB,77248,Y
20190324,OB,77263,N
20190324,LT,77318,N
20190324,SS,77446,Y
20190324,LT,77463,Y
20190324,LT,77532,Y
20190324,KT,77563,N
20190324,LG,77564,N
20190324,LT,77591,N
20190324,HT,77637,Y
