G_ID,GDAY_DS,VISIT_KEY,HOME_KEY,HEADER_NO,GWEEK,STADIUM
20160413NCSS0,20160413,NC,SS,0,수,대구
20160413OBHH0,20160413,OB,HH,0,수,대전
20160414HTSK0,20160414,HT,SK,0,목,문학
20160414KTWO0,20160414,KT,WO,0,목,고척
20160414LTLG0,20160414,LT,LG,0,목,잠실
20160414NCSS0,20160414,NC,SS,0,목,대구
20160414OBHH0,20160414,OB,HH,0,목,대전
20160415LGHH0,20160415,LG,HH,0,금,대전
20160415LTNC0,20160415,LT,NC,0,금,마산
20160415SKKT0,20160415,SK,KT,0,금,수원
20160415SSOB0,20160415,SS,OB,0,금,잠실
20160415WOHT0,20160415,WO,HT,0,금,광주
20160417LGHH0,20160417,LG,HH,0,일,대전
20160417LTNC0,20160417,LT,NC,0,일,마산
20160417SKKT0,20160417,SK,KT,0,일,수원
20160417SSOB0,20160417,SS,OB,0,일,잠실
20160417WOHT0,20160417,WO,HT,0,일,광주
20160419HHLT0,20160419,HH,LT,0,화,사직
20160419NCLG0,20160419,NC,LG,0,화,잠실
20160419OBKT0,20160419,OB,KT,0,화,수원
20160419SSHT0,20160419,SS,HT,0,화,광주
20160419WOSK0,20160419,WO,SK,0,화,문학
20160420HHLT0,20160420,HH,LT,0,수,사직
20160420NCLG0,20160420,NC,LG,0,수,잠실
20160420OBKT0,20160420,OB,KT,0,수,수원
20160420SSHT0,20160420,SS,HT,0,수,광주
20160420WOSK0,20160420,WO,SK,0,수,문학
20160421HHLT0,20160421,HH,LT,0,목,사직
20160421NCLG0,20160421,NC,LG,0,목,잠실
20160421OBKT0,20160421,OB,KT,0,목,수원
20160421SSHT0,20160421,SS,HT,0,목,광주
20160421WOSK0,20160421,WO,SK,0,목,문학
20160422HHOB0,20160422,HH,OB,0,금,잠실
20160422HTLT0,20160422,HT,LT,0,금,사직
20160422KTSS0,20160422,KT,SS,0,금,대구
20160422LGWO0,20160422,LG,WO,0,금,고척
20160422NCSK0,20160422,NC,SK,0,금,문학
20160423HHOB0,20160423,HH,OB,0,토,잠실
20160423HTLT0,20160423,HT,LT,0,토,사직
20160423KTSS0,20160423,KT,SS,0,토,대구
20160423LGWO0,20160423,LG,WO,0,토,고척
20160423NCSK0,20160423,NC,SK,0,토,문학
20160424HHOB0,20160424,HH,OB,0,일,잠실
20160424HTLT0,20160424,HT,LT,0,일,사직
20160424KTSS0,20160424,KT,SS,0,일,대구
20160424LGWO0,20160424,LG,WO,0,일,고척
20160424NCSK0,20160424,NC,SK,0,일,문학
20160426HTHH0,20160426,HT,HH,0,화,대전
20160426LGSS0,20160426,LG,SS,0,화,대구
20160426LTKT0,20160426,LT,KT,0,화,수원
20160426SKOB0,20160426,SK,OB,0,화,잠실
20160426WONC0,20160426,WO,NC,0,화,마산
20160427LTKT0,20160427,LT,KT,0,수,수원
20160427SKOB0,20160427,SK,OB,0,수,잠실
20160428HTHH0,20160428,HT,HH,0,목,대전
20160428LGSS0,20160428,LG,SS,0,목,대구
20160428LTKT0,20160428,LT,KT,0,목,수원
20160428SKOB0,20160428,SK,OB,0,목,잠실
20160428WONC0,20160428,WO,NC,0,목,마산
20160429KTLG0,20160429,KT,LG,0,금,잠실
20160429NCLT0,20160429,NC,LT,0,금,사직
20160429OBHT0,20160429,OB,HT,0,금,광주
20160429SKWO0,20160429,SK,WO,0,금,고척
20160429SSHH0,20160429,SS,HH,0,금,대전
20160430KTLG0,20160430,KT,LG,0,토,잠실
20160430NCLT0,20160430,NC,LT,0,토,사직
20160430OBHT0,20160430,OB,HT,0,토,광주
20160430SKWO0,20160430,SK,WO,0,토,고척
20160430SSHH0,20160430,SS,HH,0,토,대전
20160501KTLG0,20160501,KT,LG,0,일,잠실
20160501NCLT0,20160501,NC,LT,0,일,사직
20160501OBHT0,20160501,OB,HT,0,일,광주
20160501SKWO0,20160501,SK,WO,0,일,고척
20160501SSHH0,20160501,SS,HH,0,일,대전
20160503HHSK0,20160503,HH,SK,0,화,문학
20160503LTHT0,20160503,LT,HT,0,화,광주
20160503WOSS0,20160503,WO,SS,0,화,대구
20160504HHSK0,20160504,HH,SK,0,수,문학
20160504LTHT0,20160504,LT,HT,0,수,광주
20160504NCKT0,20160504,NC,KT,0,수,수원
20160504OBLG0,20160504,OB,LG,0,수,잠실
20160504WOSS0,20160504,WO,SS,0,수,대구
20160505HHSK0,20160505,HH,SK,0,목,문학
20160505LTHT0,20160505,LT,HT,0,목,광주
20160505NCKT0,20160505,NC,KT,0,목,수원
20160505OBLG0,20160505,OB,LG,0,목,잠실
20160505WOSS0,20160505,WO,SS,0,목,대구
20160506HHKT0,20160506,HH,KT,0,금,수원
20160506HTWO0,20160506,HT,WO,0,금,고척
20160506LGNC0,20160506,LG,NC,0,금,마산
20160506LTOB0,20160506,LT,OB,0,금,잠실
20160506SKSS0,20160506,SK,SS,0,금,대구
20160507HHKT0,20160507,HH,KT,0,토,수원
20160507HTWO0,20160507,HT,WO,0,토,고척
20160507LGNC0,20160507,LG,NC,0,토,마산
20160507LTOB0,20160507,LT,OB,0,토,잠실
20160507SKSS0,20160507,SK,SS,0,토,대구
20160508HHKT0,20160508,HH,KT,0,일,수원
20160508HTWO0,20160508,HT,WO,0,일,고척
20160508LGNC0,20160508,LG,NC,0,일,마산
20160508LTOB0,20160508,LT,OB,0,일,잠실
20160508SKSS0,20160508,SK,SS,0,일,대구
20160510OBSK0,20160510,OB,SK,0,화,문학
20160510SSLG0,20160510,SS,LG,0,화,잠실
20160511KTHT0,20160511,KT,HT,0,수,광주
20160511NCHH0,20160511,NC,HH,0,수,대전
20160511OBSK0,20160511,OB,SK,0,수,문학
20160511SSLG0,20160511,SS,LG,0,수,잠실
20160511WOLT0,20160511,WO,LT,0,수,사직
20160512KTHT0,20160512,KT,HT,0,목,광주
20160512NCHH0,20160512,NC,HH,0,목,대전
20160512OBSK0,20160512,OB,SK,0,목,문학
20160512SSLG0,20160512,SS,LG,0,목,잠실
20160512WOLT0,20160512,WO,LT,0,목,사직
20160513HHHT0,20160513,HH,HT,0,금,광주
20160513KTNC0,20160513,KT,NC,0,금,마산
20160513LTSS0,20160513,LT,SS,0,금,대구
20160513OBWO0,20160513,OB,WO,0,금,고척
20160513SKLG0,20160513,SK,LG,0,금,잠실
20160514HHHT0,20160514,HH,HT,0,토,광주
20160514KTNC0,20160514,KT,NC,0,토,마산
20160514LTSS0,20160514,LT,SS,0,토,대구
20160514OBWO0,20160514,OB,WO,0,토,고척
20160514SKLG0,20160514,SK,LG,0,토,잠실
20160515HHHT0,20160515,HH,HT,0,일,광주
20160515KTNC0,20160515,KT,NC,0,일,마산
20160515LTSS0,20160515,LT,SS,0,일,대구
20160515OBWO0,20160515,OB,WO,0,일,고척
20160517HHSS0,20160517,HH,SS,0,화,포항
20160517HTOB0,20160517,HT,OB,0,화,잠실
20160517LGKT0,20160517,LG,KT,0,화,수원
20160517LTSK0,20160517,LT,SK,0,화,문학
20160517NCWO0,20160517,NC,WO,0,화,고척
20160518HHSS0,20160518,HH,SS,0,수,포항
20160518HTOB0,20160518,HT,OB,0,수,잠실
20160518LGKT0,20160518,LG,KT,0,수,수원
20160518LTSK0,20160518,LT,SK,0,수,문학
20160518NCWO0,20160518,NC,WO,0,수,고척
20160519HHSS0,20160519,HH,SS,0,목,포항
20160519HTOB0,20160519,HT,OB,0,목,잠실
20160519LGKT0,20160519,LG,KT,0,목,수원
20160519LTSK0,20160519,LT,SK,0,목,문학
20160519NCWO0,20160519,NC,WO,0,목,고척
20160520KTHH0,20160520,KT,HH,0,금,대전
20160520OBLT0,20160520,OB,LT,0,금,사직
20160520SKHT0,20160520,SK,HT,0,금,광주
20160520SSNC0,20160520,SS,NC,0,금,마산
20160520WOLG0,20160520,WO,LG,0,금,잠실
20160521KTHH0,20160521,KT,HH,0,토,대전
20160521OBLT0,20160521,OB,LT,0,토,사직
20160521SKHT0,20160521,SK,HT,0,토,광주
20160521SSNC0,20160521,SS,NC,0,토,마산
20160521WOLG0,20160521,WO,LG,0,토,잠실
20160522KTHH0,20160522,KT,HH,0,일,대전
20160522OBLT0,20160522,OB,LT,0,일,사직
20160522SKHT0,20160522,SK,HT,0,일,광주
20160522SSNC0,20160522,SS,NC,0,일,마산
20160522WOLG0,20160522,WO,LG,0,일,잠실
20160524HHWO0,20160524,HH,WO,0,화,고척
20160524HTSS0,20160524,HT,SS,0,화,대구
20160524KTOB0,20160524,KT,OB,0,화,잠실
20160525HHWO0,20160525,HH,WO,0,수,고척
20160525HTSS0,20160525,HT,SS,0,수,대구
20160525KTOB0,20160525,KT,OB,0,수,잠실
20160525LGLT0,20160525,LG,LT,0,수,울산
20160525SKNC0,20160525,SK,NC,0,수,마산
20160526HHWO0,20160526,HH,WO,0,목,고척
20160526HTSS0,20160526,HT,SS,0,목,대구
20160526KTOB0,20160526,KT,OB,0,목,잠실
20160526LGLT0,20160526,LG,LT,0,목,울산
20160526SKNC0,20160526,SK,NC,0,목,마산
20160527LGOB0,20160527,LG,OB,0,금,잠실
20160527LTHH0,20160527,LT,HH,0,금,대전
20160527NCHT0,20160527,NC,HT,0,금,광주
20160527SSSK0,20160527,SS,SK,0,금,문학
20160527WOKT0,20160527,WO,KT,0,금,수원
20160528LGOB0,20160528,LG,OB,0,토,잠실
20160528LTHH0,20160528,LT,HH,0,토,대전
20160528NCHT0,20160528,NC,HT,0,토,광주
20160528SSSK0,20160528,SS,SK,0,토,문학
20160528WOKT0,20160528,WO,KT,0,토,수원
20160529LGOB0,20160529,LG,OB,0,일,잠실
20160529LTHH0,20160529,LT,HH,0,일,대전
20160529NCHT0,20160529,NC,HT,0,일,광주
20160529SSSK0,20160529,SS,SK,0,일,문학
20160529WOKT0,20160529,WO,KT,0,일,수원
20160531HTLG0,20160531,HT,LG,0,화,잠실
20160531KTLT0,20160531,KT,LT,0,화,사직
20160531OBNC0,20160531,OB,NC,0,화,마산
20160531SKHH0,20160531,SK,HH,0,화,대전
20160531SSWO0,20160531,SS,WO,0,화,고척
20160601HTLG0,20160601,HT,LG,0,수,잠실
20160601KTLT0,20160601,KT,LT,0,수,사직
20160601OBNC0,20160601,OB,NC,0,수,마산
20160601SKHH0,20160601,SK,HH,0,수,대전
20160601SSWO0,20160601,SS,WO,0,수,고척
20160602HTLG0,20160602,HT,LG,0,목,잠실
20160602KTLT0,20160602,KT,LT,0,목,사직
20160602OBNC0,20160602,OB,NC,0,목,마산
20160602SKHH0,20160602,SK,HH,0,목,대전
20160602SSWO0,20160602,SS,WO,0,목,고척
20160603HHSS0,20160603,HH,SS,0,금,대구
20160603LGKT0,20160603,LG,KT,0,금,수원
20160603NCLT0,20160603,NC,LT,0,금,사직
20160603SKOB0,20160603,SK,OB,0,금,잠실
20160603WOHT0,20160603,WO,HT,0,금,광주
20160604HHSS0,20160604,HH,SS,0,토,대구
20160604LGKT0,20160604,LG,KT,0,토,수원
20160604SKOB0,20160604,SK,OB,0,토,잠실
20160605HHSS0,20160605,HH,SS,0,일,대구
20160605LGKT0,20160605,LG,KT,0,일,수원
20160605NCLT0,20160605,NC,LT,0,일,사직
20160605SKOB0,20160605,SK,OB,0,일,잠실
20160605WOHT0,20160605,WO,HT,0,일,광주
20160607HTHH0,20160607,HT,HH,0,화,대전
20160607LTSK0,20160607,LT,SK,0,화,문학
20160607OBKT0,20160607,OB,KT,0,화,수원
20160607SSLG0,20160607,SS,LG,0,화,잠실
20160607WONC0,20160607,WO,NC,0,화,마산
20160608HTHH0,20160608,HT,HH,0,수,대전
20160608LTSK0,20160608,LT,SK,0,수,문학
20160608OBKT0,20160608,OB,KT,0,수,수원
20160608SSLG0,20160608,SS,LG,0,수,잠실
20160608WONC0,20160608,WO,NC,0,수,마산
20160609HTHH0,20160609,HT,HH,0,목,대전
20160609LTSK0,20160609,LT,SK,0,목,문학
20160609OBKT0,20160609,OB,KT,0,목,수원
20160609SSLG0,20160609,SS,LG,0,목,잠실
20160609WONC0,20160609,WO,NC,0,목,마산
20160610KTWO0,20160610,KT,WO,0,금,고척
20160610LGHH0,20160610,LG,HH,0,금,대전
20160610LTOB0,20160610,LT,OB,0,금,잠실
20160610NCSK0,20160610,NC,SK,0,금,문학
20160610SSHT0,20160610,SS,HT,0,금,광주
20160611KTWO0,20160611,KT,WO,0,토,고척
20160611LGHH0,20160611,LG,HH,0,토,대전
20160611LTOB0,20160611,LT,OB,0,토,잠실
20160611NCSK0,20160611,NC,SK,0,토,문학
20160611SSHT0,20160611,SS,HT,0,토,광주
20160612KTWO0,20160612,KT,WO,0,일,고척
20160612LGHH0,20160612,LG,HH,0,일,대전
20160612LTOB0,20160612,LT,OB,0,일,잠실
20160612NCSK0,20160612,NC,SK,0,일,문학
20160612SSHT0,20160612,SS,HT,0,일,광주
20160614HHKT0,20160614,HH,KT,0,화,수원
20160614LTWO0,20160614,LT,WO,0,화,고척
20160614NCLG0,20160614,NC,LG,0,화,잠실
20160614OBHT0,20160614,OB,HT,0,화,광주
20160614SKSS0,20160614,SK,SS,0,화,대구
20160615LTWO0,20160615,LT,WO,0,수,고척
20160615OBHT0,20160615,OB,HT,0,수,광주
20160615SKSS0,20160615,SK,SS,0,수,대구
20160616HHKT0,20160616,HH,KT,0,목,수원
20160616LTWO0,20160616,LT,WO,0,목,고척
20160616NCLG0,20160616,NC,LG,0,목,잠실
20160616OBHT0,20160616,OB,HT,0,목,광주
20160616SKSS0,20160616,SK,SS,0,목,대구
20160617HTLG0,20160617,HT,LG,0,금,잠실
20160617NCKT0,20160617,NC,KT,0,금,수원
20160617OBSS0,20160617,OB,SS,0,금,대구
20160617SKLT0,20160617,SK,LT,0,금,사직
20160617WOHH0,20160617,WO,HH,0,금,청주
20160618HTLG0,20160618,HT,LG,0,토,잠실
20160618NCKT0,20160618,NC,KT,0,토,수원
20160618OBSS0,20160618,OB,SS,0,토,대구
20160618SKLT0,20160618,SK,LT,0,토,사직
20160618WOHH0,20160618,WO,HH,0,토,청주
20160619HTLG0,20160619,HT,LG,0,일,잠실
20160619NCKT0,20160619,NC,KT,0,일,수원
20160619OBSS0,20160619,OB,SS,0,일,대구
20160619SKLT0,20160619,SK,LT,0,일,사직
20160619WOHH0,20160619,WO,HH,0,일,청주
20160621HHNC0,20160621,HH,NC,0,화,마산
20160621KTOB0,20160621,KT,OB,0,화,잠실
20160621LGSK0,20160621,LG,SK,0,화,문학
20160621LTHT0,20160621,LT,HT,0,화,광주
20160621SSWO0,20160621,SS,WO,0,화,고척
20160622LGSK0,20160622,LG,SK,0,수,문학
20160622LTHT0,20160622,LT,HT,0,수,광주
20160622SSWO0,20160622,SS,WO,0,수,고척
20160623HHNC0,20160623,HH,NC,0,목,마산
20160623KTOB0,20160623,KT,OB,0,목,잠실
20160623LGSK0,20160623,LG,SK,0,목,문학
20160623LTHT0,20160623,LT,HT,0,목,광주
20160623SSWO0,20160623,SS,WO,0,목,고척
20160624HTNC0,20160624,HT,NC,0,금,마산
20160624KTSS0,20160624,KT,SS,0,금,대구
20160624LTHH0,20160624,LT,HH,0,금,대전
20160624OBSK0,20160624,OB,SK,0,금,문학
20160624WOLG0,20160624,WO,LG,0,금,잠실
20160625HTNC0,20160625,HT,NC,0,토,마산
20160625KTSS0,20160625,KT,SS,0,토,대구
20160625LTHH0,20160625,LT,HH,0,토,대전
20160625OBSK0,20160625,OB,SK,0,토,문학
20160625WOLG0,20160625,WO,LG,0,토,잠실
20160626HTNC0,20160626,HT,NC,0,일,마산
20160626KTSS0,20160626,KT,SS,0,일,대구
20160626LTHH0,20160626,LT,HH,0,일,대전
20160626OBSK0,20160626,OB,SK,0,일,문학
20160626WOLG0,20160626,WO,LG,0,일,잠실
20160628HHWO0,20160628,HH,WO,0,화,고척
20160628LGHT0,20160628,LG,HT,0,화,광주
20160628NCOB0,20160628,NC,OB,0,화,잠실
20160628SKKT0,20160628,SK,KT,0,화,수원
20160628SSLT0,20160628,SS,LT,0,화,사직
20160629HHWO0,20160629,HH,WO,0,수,고척
20160629LGHT0,20160629,LG,HT,0,수,광주
20160629NCOB0,20160629,NC,OB,0,수,잠실
20160629SKKT0,20160629,SK,KT,0,수,수원
20160629SSLT0,20160629,SS,LT,0,수,사직
20160630HHWO0,20160630,HH,WO,0,목,고척
20160630LGHT0,20160630,LG,HT,0,목,광주
20160630NCOB0,20160630,NC,OB,0,목,잠실
20160630SKKT0,20160630,SK,KT,0,목,수원
20160630SSLT0,20160630,SS,LT,0,목,사직
20160701HTWO0,20160701,HT,WO,0,금,고척
20160702HTWO0,20160702,HT,WO,0,토,고척
20160702OBHH0,20160702,OB,HH,0,토,대전
20160702SKLG0,20160702,SK,LG,0,토,잠실
20160703HTWO0,20160703,HT,WO,0,일,고척
20160703SKLG0,20160703,SK,LG,0,일,잠실
20160705LGSS0,20160705,LG,SS,0,화,대구
20160706HHSK0,20160706,HH,SK,0,수,문학
20160706HTKT0,20160706,HT,KT,0,수,수원
20160706LTNC0,20160706,LT,NC,0,수,마산
20160706WOOB0,20160706,WO,OB,0,수,잠실
20160707HHSK0,20160707,HH,SK,0,목,문학
20160707HTKT0,20160707,HT,KT,0,목,수원
20160707LGSS0,20160707,LG,SS,0,목,대구
20160707LTNC0,20160707,LT,NC,0,목,마산
20160707WOOB0,20160707,WO,OB,0,목,잠실
20160708HTOB0,20160708,HT,OB,0,금,잠실
20160708KTSK0,20160708,KT,SK,0,금,문학
20160708LGLT0,20160708,LG,LT,0,금,사직
20160708NCWO0,20160708,NC,WO,0,금,고척
20160708SSHH0,20160708,SS,HH,0,금,대전
20160709HTOB0,20160709,HT,OB,0,토,잠실
20160709KTSK0,20160709,KT,SK,0,토,문학
20160709LGLT0,20160709,LG,LT,0,토,사직
20160709NCWO0,20160709,NC,WO,0,토,고척
20160709SSHH0,20160709,SS,HH,0,토,대전
20160710HTOB0,20160710,HT,OB,0,일,잠실
20160710KTSK0,20160710,KT,SK,0,일,문학
20160710LGLT0,20160710,LG,LT,0,일,사직
20160710NCWO0,20160710,NC,WO,0,일,고척
20160710SSHH0,20160710,SS,HH,0,일,대전
20160712HHLG0,20160712,HH,LG,0,화,잠실
20160712LTSS0,20160712,LT,SS,0,화,포항
20160712OBNC0,20160712,OB,NC,0,화,마산
20160712SKHT0,20160712,SK,HT,0,화,광주
20160712WOKT0,20160712,WO,KT,0,화,수원
20160713HHLG0,20160713,HH,LG,0,수,잠실
20160713LTSS0,20160713,LT,SS,0,수,포항
20160713OBNC0,20160713,OB,NC,0,수,마산
20160713SKHT0,20160713,SK,HT,0,수,광주
20160713WOKT0,20160713,WO,KT,0,수,수원
20160714HHLG0,20160714,HH,LG,0,목,잠실
20160714LTSS0,20160714,LT,SS,0,목,포항
20160714OBNC0,20160714,OB,NC,0,목,마산
20160714SKHT0,20160714,SK,HT,0,목,광주
20160714WOKT0,20160714,WO,KT,0,목,수원
20160719HTLT0,20160719,HT,LT,0,화,사직
20160719KTHH0,20160719,KT,HH,0,화,대전
20160719LGWO0,20160719,LG,WO,0,화,고척
20160719SKNC0,20160719,SK,NC,0,화,마산
20160719SSOB0,20160719,SS,OB,0,화,잠실
20160720HTLT0,20160720,HT,LT,0,수,사직
20160720KTHH0,20160720,KT,HH,0,수,대전
20160720LGWO0,20160720,LG,WO,0,수,고척
20160720SKNC0,20160720,SK,NC,0,수,마산
20160720SSOB0,20160720,SS,OB,0,수,잠실
20160721HTLT0,20160721,HT,LT,0,목,사직
20160721KTHH0,20160721,KT,HH,0,목,대전
20160721LGWO0,20160721,LG,WO,0,목,고척
20160721SKNC0,20160721,SK,NC,0,목,마산
20160721SSOB0,20160721,SS,OB,0,목,잠실
20160722HHLT0,20160722,HH,LT,0,금,사직
20160722NCHT0,20160722,NC,HT,0,금,광주
20160722OBLG0,20160722,OB,LG,0,금,잠실
20160722SSKT0,20160722,SS,KT,0,금,수원
20160722WOSK0,20160722,WO,SK,0,금,문학
20160723HHLT0,20160723,HH,LT,0,토,사직
20160723NCHT0,20160723,NC,HT,0,토,광주
20160723OBLG0,20160723,OB,LG,0,토,잠실
20160723SSKT0,20160723,SS,KT,0,토,수원
20160723WOSK0,20160723,WO,SK,0,토,문학
20160724HHLT0,20160724,HH,LT,0,일,사직
20160724NCHT0,20160724,NC,HT,0,일,광주
20160724OBLG0,20160724,OB,LG,0,일,잠실
20160724SSKT0,20160724,SS,KT,0,일,수원
20160724WOSK0,20160724,WO,SK,0,일,문학
20160726KTHT0,20160726,KT,HT,0,화,광주
20160726LTLG0,20160726,LT,LG,0,화,잠실
20160726NCSS0,20160726,NC,SS,0,화,대구
20160726OBWO0,20160726,OB,WO,0,화,고척
20160726SKHH0,20160726,SK,HH,0,화,대전
20160727KTHT0,20160727,KT,HT,0,수,광주
20160727LTLG0,20160727,LT,LG,0,수,잠실
20160727NCSS0,20160727,NC,SS,0,수,대구
20160727OBWO0,20160727,OB,WO,0,수,고척
20160727SKHH0,20160727,SK,HH,0,수,대전
20160728KTHT0,20160728,KT,HT,0,목,광주
20160728LTLG0,20160728,LT,LG,0,목,잠실
20160728NCSS0,20160728,NC,SS,0,목,대구
20160728OBWO0,20160728,OB,WO,0,목,고척
20160728SKHH0,20160728,SK,HH,0,목,대전
20160729HHOB0,20160729,HH,OB,0,금,잠실
20160729HTSK0,20160729,HT,SK,0,금,문학
20160729LGNC0,20160729,LG,NC,0,금,마산
20160729LTKT0,20160729,LT,KT,0,금,수원
20160729WOSS0,20160729,WO,SS,0,금,대구
20160730HHOB0,20160730,HH,OB,0,토,잠실
20160730HTSK0,20160730,HT,SK,0,토,문학
20160730LGNC0,20160730,LG,NC,0,토,마산
20160730LTKT0,20160730,LT,KT,0,토,수원
20160731HHOB0,20160731,HH,OB,0,일,잠실
20160731HTSK0,20160731,HT,SK,0,일,문학
20160731LGNC0,20160731,LG,NC,0,일,마산
20160731LTKT0,20160731,LT,KT,0,일,수원
20160802HHHT0,20160802,HH,HT,0,화,광주
20160802LGOB0,20160802,LG,OB,0,화,잠실
20160803HHHT0,20160803,HH,HT,0,수,광주
20160803LGOB0,20160803,LG,OB,0,수,잠실
20160803SSSK0,20160803,SS,SK,0,수,문학
20160803WOLT0,20160803,WO,LT,0,수,사직
20160804HHHT0,20160804,HH,HT,0,목,광주
20160804KTNC0,20160804,KT,NC,0,목,마산
20160804LGOB0,20160804,LG,OB,0,목,잠실
20160804SSSK0,20160804,SS,SK,0,목,문학
20160804WOLT0,20160804,WO,LT,0,목,사직
20160805HTSS0,20160805,HT,SS,0,금,대구
20160805KTLG0,20160805,KT,LG,0,금,잠실
20160805NCHH0,20160805,NC,HH,0,금,대전
20160805OBLT0,20160805,OB,LT,0,금,사직
20160805SKWO0,20160805,SK,WO,0,금,고척
20160806HTSS0,20160806,HT,SS,0,토,대구
20160806KTLG0,20160806,KT,LG,0,토,잠실
20160806NCHH0,20160806,NC,HH,0,토,대전
20160806OBLT0,20160806,OB,LT,0,토,사직
20160806SKWO0,20160806,SK,WO,0,토,고척
20160807HTSS0,20160807,HT,SS,0,일,대구
20160807KTLG0,20160807,KT,LG,0,일,잠실
20160807NCHH0,20160807,NC,HH,0,일,대전
20160807OBLT0,20160807,OB,LT,0,일,사직
20160807SKWO0,20160807,SK,WO,0,일,고척
20160809HTOB0,20160809,HT,OB,0,화,잠실
20160809LGSK0,20160809,LG,SK,0,화,문학
20160809LTNC0,20160809,LT,NC,0,화,마산
20160809SSHH0,20160809,SS,HH,0,화,대전
20160809WOKT0,20160809,WO,KT,0,화,수원
20160810HTOB0,20160810,HT,OB,0,수,잠실
20160810LGSK0,20160810,LG,SK,0,수,문학
20160810LTNC0,20160810,LT,NC,0,수,마산
20160810SSHH0,20160810,SS,HH,0,수,대전
20160810WOKT0,20160810,WO,KT,0,수,수원
20160811HHLT0,20160811,HH,LT,0,목,울산
20160811HTWO0,20160811,HT,WO,0,목,고척
20160811KTSK0,20160811,KT,SK,0,목,문학
20160811NCLG0,20160811,NC,LG,0,목,잠실
20160811OBSS0,20160811,OB,SS,0,목,대구
20160812HHLT0,20160812,HH,LT,0,금,울산
20160812HTWO0,20160812,HT,WO,0,금,고척
20160812KTSK0,20160812,KT,SK,0,금,문학
20160812NCLG0,20160812,NC,LG,0,금,잠실
20160812OBSS0,20160812,OB,SS,0,금,대구
20160813HHHT0,20160813,HH,HT,0,토,광주
20160813KTNC0,20160813,KT,NC,0,토,마산
20160813LGSS0,20160813,LG,SS,0,토,대구
20160813LTSK0,20160813,LT,SK,0,토,문학
20160813WOOB0,20160813,WO,OB,0,토,잠실
20160814HHHT0,20160814,HH,HT,0,일,광주
20160814KTNC0,20160814,KT,NC,0,일,마산
20160814LGSS0,20160814,LG,SS,0,일,대구
20160814LTSK0,20160814,LT,SK,0,일,문학
20160814WOOB0,20160814,WO,OB,0,일,잠실
20160816KTHT0,20160816,KT,HT,0,화,광주
20160816LTWO0,20160816,LT,WO,0,화,고척
20160816OBHH0,20160816,OB,HH,0,화,청주
20160816SKLG0,20160816,SK,LG,0,화,잠실
20160816SSNC0,20160816,SS,NC,0,화,마산
20160817LTWO0,20160817,LT,WO,0,수,고척
