G_ID,GDAY_DS,VISIT_KEY,HOME_KEY,HEADER_NO,GWEEK,STADIUM
20170413HHSS0,20170413,HH,SS,0,목,대구
20170413HTOB0,20170413,HT,OB,0,목,잠실
20170413KTWO0,20170413,KT,WO,0,목,고척
20170413LGNC0,20170413,LG,NC,0,목,마산
20170413LTSK0,20170413,LT,SK,0,목,문학
20170414KTLG0,20170414,KT,LG,0,금,잠실
20170414OBNC0,20170414,OB,NC,0,금,마산
20170414SKHH0,20170414,SK,HH,0,금,대전
20170414SSLT0,20170414,SS,LT,0,금,사직
20170414WOHT0,20170414,WO,HT,0,금,광주
20170415KTLG0,20170415,KT,LG,0,토,잠실
20170415OBNC0,20170415,OB,NC,0,토,마산
20170415SKHH0,20170415,SK,HH,0,토,대전
20170415SSLT0,20170415,SS,LT,0,토,사직
20170415WOHT0,20170415,WO,HT,0,토,광주
20170416KTLG0,20170416,KT,LG,0,일,잠실
20170416OBNC0,20170416,OB,NC,0,일,마산
20170416SKHH0,20170416,SK,HH,0,일,대전
20170416SSLT0,20170416,SS,LT,0,일,사직
20170416WOHT0,20170416,WO,HT,0,일,광주
20170418HTKT0,20170418,HT,KT,0,화,수원
20170418LGHH0,20170418,LG,HH,0,화,대전
20170418NCLT0,20170418,NC,LT,0,화,사직
20170418SSOB0,20170418,SS,OB,0,화,잠실
20170418WOSK0,20170418,WO,SK,0,화,문학
20170419HTKT0,20170419,HT,KT,0,수,수원
20170419LGHH0,20170419,LG,HH,0,수,대전
20170419NCLT0,20170419,NC,LT,0,수,사직
20170419SSOB0,20170419,SS,OB,0,수,잠실
20170419WOSK0,20170419,WO,SK,0,수,문학
20170420HTKT0,20170420,HT,KT,0,목,수원
20170420LGHH0,20170420,LG,HH,0,목,대전
20170420NCLT0,20170420,NC,LT,0,목,사직
20170420SSOB0,20170420,SS,OB,0,목,잠실
20170420WOSK0,20170420,WO,SK,0,목,문학
20170421HHKT0,20170421,HH,KT,0,금,수원
20170421HTLG0,20170421,HT,LG,0,금,잠실
20170421LTWO0,20170421,LT,WO,0,금,고척
20170421NCSS0,20170421,NC,SS,0,금,대구
20170421OBSK0,20170421,OB,SK,0,금,문학
20170422HHKT0,20170422,HH,KT,0,토,수원
20170422HTLG0,20170422,HT,LG,0,토,잠실
20170422LTWO0,20170422,LT,WO,0,토,고척
20170422NCSS0,20170422,NC,SS,0,토,대구
20170422OBSK0,20170422,OB,SK,0,토,문학
20170423HHKT0,20170423,HH,KT,0,일,수원
20170423HTLG0,20170423,HT,LG,0,일,잠실
20170423LTWO0,20170423,LT,WO,0,일,고척
20170423NCSS0,20170423,NC,SS,0,일,대구
20170423OBSK0,20170423,OB,SK,0,일,문학
20170425HHLT0,20170425,HH,LT,0,화,사직
20170425KTNC0,20170425,KT,NC,0,화,마산
20170425OBWO0,20170425,OB,WO,0,화,고척
20170425SKLG0,20170425,SK,LG,0,화,잠실
20170425SSHT0,20170425,SS,HT,0,화,광주
20170426HHLT0,20170426,HH,LT,0,수,사직
20170426KTNC0,20170426,KT,NC,0,수,마산
20170426OBWO0,20170426,OB,WO,0,수,고척
20170426SKLG0,20170426,SK,LG,0,수,잠실
20170426SSHT0,20170426,SS,HT,0,수,광주
20170427HHLT0,20170427,HH,LT,0,목,사직
20170427KTNC0,20170427,KT,NC,0,목,마산
20170427OBWO0,20170427,OB,WO,0,목,고척
20170427SKLG0,20170427,SK,LG,0,목,잠실
20170427SSHT0,20170427,SS,HT,0,목,광주
20170428LGKT0,20170428,LG,KT,0,금,수원
20170428LTOB0,20170428,LT,OB,0,금,잠실
20170428NCHT0,20170428,NC,HT,0,금,광주
20170428SKSS0,20170428,SK,SS,0,금,대구
20170428WOHH0,20170428,WO,HH,0,금,대전
20170429LGKT0,20170429,LG,KT,0,토,수원
20170429LTOB0,20170429,LT,OB,0,토,잠실
20170429NCHT0,20170429,NC,HT,0,토,광주
20170429SKSS0,20170429,SK,SS,0,토,대구
20170429WOHH0,20170429,WO,HH,0,토,대전
20170430LGKT0,20170430,LG,KT,0,일,수원
20170430LTOB0,20170430,LT,OB,0,일,잠실
20170430NCHT0,20170430,NC,HT,0,일,광주
20170430SKSS0,20170430,SK,SS,0,일,대구
20170430WOHH0,20170430,WO,HH,0,일,대전
20170502HHSK0,20170502,HH,SK,0,화,문학
20170502HTWO0,20170502,HT,WO,0,화,고척
20170502LTKT0,20170502,LT,KT,0,화,수원
20170502NCLG0,20170502,NC,LG,0,화,잠실
20170502OBSS0,20170502,OB,SS,0,화,대구
20170503HHSK0,20170503,HH,SK,0,수,문학
20170503HTWO0,20170503,HT,WO,0,수,고척
20170503LTKT0,20170503,LT,KT,0,수,수원
20170503NCLG0,20170503,NC,LG,0,수,잠실
20170503OBSS0,20170503,OB,SS,0,수,대구
20170504HHSK0,20170504,HH,SK,0,목,문학
20170504HTWO0,20170504,HT,WO,0,목,고척
20170504LTKT0,20170504,LT,KT,0,목,수원
20170504NCLG0,20170504,NC,LG,0,목,잠실
20170504OBSS0,20170504,OB,SS,0,목,대구
20170505HTLT0,20170505,HT,LT,0,금,사직
20170505KTHH0,20170505,KT,HH,0,금,대전
20170505LGOB0,20170505,LG,OB,0,금,잠실
20170505SKWO0,20170505,SK,WO,0,금,고척
20170505SSNC0,20170505,SS,NC,0,금,마산
20170506HTLT0,20170506,HT,LT,0,토,사직
20170506KTHH0,20170506,KT,HH,0,토,대전
20170506LGOB0,20170506,LG,OB,0,토,잠실
20170506SKWO0,20170506,SK,WO,0,토,고척
20170506SSNC0,20170506,SS,NC,0,토,마산
20170507HTLT0,20170507,HT,LT,0,일,사직
20170507KTHH0,20170507,KT,HH,0,일,대전
20170507LGOB0,20170507,LG,OB,0,일,잠실
20170507SKWO0,20170507,SK,WO,0,일,고척
20170507SSNC0,20170507,SS,NC,0,일,마산
20170509KTHT0,20170509,KT,HT,0,화,광주
20170510KTHT0,20170510,KT,HT,0,수,광주
20170510LGSS0,20170510,LG,SS,0,수,대구
20170510LTHH0,20170510,LT,HH,0,수,대전
20170510SKOB0,20170510,SK,OB,0,수,잠실
20170510WONC0,20170510,WO,NC,0,수,마산
20170511KTHT0,20170511,KT,HT,0,목,광주
20170511LGSS0,20170511,LG,SS,0,목,대구
20170511LTHH0,20170511,LT,HH,0,목,대전
20170511SKOB0,20170511,SK,OB,0,목,잠실
20170511WONC0,20170511,WO,NC,0,목,마산
20170512HHLG0,20170512,HH,LG,0,금,잠실
20170512HTSK0,20170512,HT,SK,0,금,문학
20170512NCKT0,20170512,NC,KT,0,금,수원
20170512WOSS0,20170512,WO,SS,0,금,대구
20170513HHLG0,20170513,HH,LG,0,토,잠실
20170513HTSK0,20170513,HT,SK,0,토,문학
20170513NCKT0,20170513,NC,KT,0,토,수원
20170513OBLT0,20170513,OB,LT,0,토,사직
20170513WOSS0,20170513,WO,SS,0,토,대구
20170514HHLG0,20170514,HH,LG,0,일,잠실
20170514HTSK0,20170514,HT,SK,0,일,문학
20170514NCKT0,20170514,NC,KT,0,일,수원
20170514OBLT0,20170514,OB,LT,0,일,사직
20170514WOSS0,20170514,WO,SS,0,일,대구
20170516HHWO0,20170516,HH,WO,0,화,고척
20170516KTLT0,20170516,KT,LT,0,화,사직
20170516LGHT0,20170516,LG,HT,0,화,광주
20170516NCOB0,20170516,NC,OB,0,화,잠실
20170516SSSK0,20170516,SS,SK,0,화,문학
20170517HHWO0,20170517,HH,WO,0,수,고척
20170517KTLT0,20170517,KT,LT,0,수,사직
20170517LGHT0,20170517,LG,HT,0,수,광주
20170517NCOB0,20170517,NC,OB,0,수,잠실
20170517SSSK0,20170517,SS,SK,0,수,문학
20170518HHWO0,20170518,HH,WO,0,목,고척
20170518KTLT0,20170518,KT,LT,0,목,사직
20170518LGHT0,20170518,LG,HT,0,목,광주
20170518NCOB0,20170518,NC,OB,0,목,잠실
20170518SSSK0,20170518,SS,SK,0,목,문학
20170519LTLG0,20170519,LT,LG,0,금,잠실
20170519OBHT0,20170519,OB,HT,0,금,광주
20170519SKNC0,20170519,SK,NC,0,금,마산
20170519SSHH0,20170519,SS,HH,0,금,대전
20170519WOKT0,20170519,WO,KT,0,금,수원
20170520LTLG0,20170520,LT,LG,0,토,잠실
20170520OBHT0,20170520,OB,HT,0,토,광주
20170520SKNC0,20170520,SK,NC,0,토,마산
20170520SSHH0,20170520,SS,HH,0,토,대전
20170520WOKT0,20170520,WO,KT,0,토,수원
20170521LTLG0,20170521,LT,LG,0,일,잠실
20170521OBHT0,20170521,OB,HT,0,일,광주
20170521SKNC0,20170521,SK,NC,0,일,마산
20170521SSHH0,20170521,SS,HH,0,일,대전
20170521WOKT0,20170521,WO,KT,0,일,수원
20170523HTHH0,20170523,HT,HH,0,화,대전
20170523KTSS0,20170523,KT,SS,0,화,대구
20170523NCWO0,20170523,NC,WO,0,화,고척
20170523SKLT0,20170523,SK,LT,0,화,사직
20170524HTHH0,20170524,HT,HH,0,수,대전
20170524KTSS0,20170524,KT,SS,0,수,대구
20170524NCWO0,20170524,NC,WO,0,수,고척
20170524OBLG0,20170524,OB,LG,0,수,잠실
20170524SKLT0,20170524,SK,LT,0,수,사직
20170525HTHH0,20170525,HT,HH,0,목,대전
20170525KTSS0,20170525,KT,SS,0,목,대구
20170525NCWO0,20170525,NC,WO,0,목,고척
20170525OBLG0,20170525,OB,LG,0,목,잠실
20170525SKLT0,20170525,SK,LT,0,목,사직
20170526HHNC0,20170526,HH,NC,0,금,마산
20170526KTOB0,20170526,KT,OB,0,금,잠실
20170526LGSK0,20170526,LG,SK,0,금,문학
20170526LTHT0,20170526,LT,HT,0,금,광주
20170526SSWO0,20170526,SS,WO,0,금,고척
20170527HHNC0,20170527,HH,NC,0,토,마산
20170527KTOB0,20170527,KT,OB,0,토,잠실
20170527LGSK0,20170527,LG,SK,0,토,문학
20170527LTHT0,20170527,LT,HT,0,토,광주
20170527SSWO0,20170527,SS,WO,0,토,고척
20170528HHNC0,20170528,HH,NC,0,일,마산
20170528KTOB0,20170528,KT,OB,0,일,잠실
20170528LGSK0,20170528,LG,SK,0,일,문학
20170528LTHT0,20170528,LT,HT,0,일,광주
20170528SSWO0,20170528,SS,WO,0,일,고척
20170530HTNC0,20170530,HT,NC,0,화,마산
20170530LTSS0,20170530,LT,SS,0,화,대구
20170530OBHH0,20170530,OB,HH,0,화,대전
20170530SKKT0,20170530,SK,KT,0,화,수원
20170530WOLG0,20170530,WO,LG,0,화,잠실
20170531HTNC0,20170531,HT,NC,0,수,마산
20170531LTSS0,20170531,LT,SS,0,수,대구
20170531OBHH0,20170531,OB,HH,0,수,대전
20170531SKKT0,20170531,SK,KT,0,수,수원
20170531WOLG0,20170531,WO,LG,0,수,잠실
20170601HTNC0,20170601,HT,NC,0,목,마산
20170601LTSS0,20170601,LT,SS,0,목,대구
20170601OBHH0,20170601,OB,HH,0,목,대전
20170601SKKT0,20170601,SK,KT,0,목,수원
20170601WOLG0,20170601,WO,LG,0,목,잠실
20170602HTSS0,20170602,HT,SS,0,금,대구
20170602KTLT0,20170602,KT,LT,0,금,사직
20170602NCLG0,20170602,NC,LG,0,금,잠실
20170602OBWO0,20170602,OB,WO,0,금,고척
20170602SKHH0,20170602,SK,HH,0,금,대전
20170603HTSS0,20170603,HT,SS,0,토,대구
20170603KTLT0,20170603,KT,LT,0,토,사직
20170603NCLG0,20170603,NC,LG,0,토,잠실
20170603OBWO0,20170603,OB,WO,0,토,고척
20170603SKHH0,20170603,SK,HH,0,토,대전
20170604HTSS0,20170604,HT,SS,0,일,대구
20170604KTLT0,20170604,KT,LT,0,일,사직
20170604NCLG0,20170604,NC,LG,0,일,잠실
20170604OBWO0,20170604,OB,WO,0,일,고척
20170604SKHH0,20170604,SK,HH,0,일,대전
20170606LTNC0,20170606,LT,NC,0,화,마산
20170606SSOB0,20170606,SS,OB,0,화,잠실
20170606WOSK0,20170606,WO,SK,0,화,문학
20170607HHHT0,20170607,HH,HT,0,수,광주
20170607LGKT0,20170607,LG,KT,0,수,수원
20170607LTNC0,20170607,LT,NC,0,수,마산
20170607SSOB0,20170607,SS,OB,0,수,잠실
20170607WOSK0,20170607,WO,SK,0,수,문학
20170608HHHT0,20170608,HH,HT,0,목,광주
20170608LGKT0,20170608,LG,KT,0,목,수원
20170608LTNC0,20170608,LT,NC,0,목,마산
20170608SSOB0,20170608,SS,OB,0,목,잠실
20170608WOSK0,20170608,WO,SK,0,목,문학
20170609KTNC0,20170609,KT,NC,0,금,마산
20170609OBLT0,20170609,OB,LT,0,금,울산
20170609SKLG0,20170609,SK,LG,0,금,잠실
20170609SSHH0,20170609,SS,HH,0,금,대전
20170609WOHT0,20170609,WO,HT,0,금,광주
20170610KTNC0,20170610,KT,NC,0,토,마산
20170610OBLT0,20170610,OB,LT,0,토,울산
20170610SKLG0,20170610,SK,LG,0,토,잠실
20170610SSHH0,20170610,SS,HH,0,토,대전
20170610WOHT0,20170610,WO,HT,0,토,광주
20170611KTNC0,20170611,KT,NC,0,일,마산
20170611OBLT0,20170611,OB,LT,0,일,울산
20170611SKLG0,20170611,SK,LG,0,일,잠실
20170611SSHH0,20170611,SS,HH,0,일,대전
20170611WOHT0,20170611,WO,HT,0,일,광주
20170613HHSK0,20170613,HH,SK,0,화,문학
20170613HTLT0,20170613,HT,LT,0,화,사직
20170613KTSS0,20170613,KT,SS,0,화,포항
20170613LGOB0,20170613,LG,OB,0,화,잠실
20170613NCWO0,20170613,NC,WO,0,화,고척
20170614HHSK0,20170614,HH,SK,0,수,문학
20170614HTLT0,20170614,HT,LT,0,수,사직
20170614KTSS0,20170614,KT,SS,0,수,포항
20170614LGOB0,20170614,LG,OB,0,수,잠실
20170614NCWO0,20170614,NC,WO,0,수,고척
20170615HHSK0,20170615,HH,SK,0,목,문학
20170615HTLT0,20170615,HT,LT,0,목,사직
20170615KTSS0,20170615,KT,SS,0,목,포항
20170615LGOB0,20170615,LG,OB,0,목,잠실
20170615NCWO0,20170615,NC,WO,0,목,고척
20170616HHKT0,20170616,HH,KT,0,금,수원
20170616LGHT0,20170616,LG,HT,0,금,광주
20170616LTWO0,20170616,LT,WO,0,금,고척
20170616NCOB0,20170616,NC,OB,0,금,잠실
20170616SKSS0,20170616,SK,SS,0,금,대구
20170617HHKT0,20170617,HH,KT,0,토,수원
20170617LGHT0,20170617,LG,HT,0,토,광주
20170617LTWO0,20170617,LT,WO,0,토,고척
20170617NCOB0,20170617,NC,OB,0,토,잠실
20170617SKSS0,20170617,SK,SS,0,토,대구
20170618HHKT0,20170618,HH,KT,0,일,수원
20170618LGHT0,20170618,LG,HT,0,일,광주
20170618LTWO0,20170618,LT,WO,0,일,고척
20170618NCOB0,20170618,NC,OB,0,일,잠실
20170618SKSS0,20170618,SK,SS,0,일,대구
20170620LTKT0,20170620,LT,KT,0,화,수원
20170620NCSK0,20170620,NC,SK,0,화,문학
20170620SSLG0,20170620,SS,LG,0,화,잠실
20170620WOHH0,20170620,WO,HH,0,화,대전
20170621LTKT0,20170621,LT,KT,0,수,수원
20170621NCSK0,20170621,NC,SK,0,수,문학
20170621OBHT0,20170621,OB,HT,0,수,광주
20170621SSLG0,20170621,SS,LG,0,수,잠실
20170621WOHH0,20170621,WO,HH,0,수,대전
20170622LTKT0,20170622,LT,KT,0,목,수원
20170622NCSK0,20170622,NC,SK,0,목,문학
20170622OBHT0,20170622,OB,HT,0,목,광주
20170622SSLG0,20170622,SS,LG,0,목,잠실
20170622WOHH0,20170622,WO,HH,0,목,대전
20170623HHSS0,20170623,HH,SS,0,금,대구
20170623HTNC0,20170623,HT,NC,0,금,마산
20170623KTSK0,20170623,KT,SK,0,금,문학
20170623LGWO0,20170623,LG,WO,0,금,고척
20170623LTOB0,20170623,LT,OB,0,금,잠실
20170624HHSS0,20170624,HH,SS,0,토,대구
20170624HTNC0,20170624,HT,NC,0,토,마산
20170624KTSK0,20170624,KT,SK,0,토,문학
20170624LGWO0,20170624,LG,WO,0,토,고척
20170624LTOB0,20170624,LT,OB,0,토,잠실
20170625HHSS0,20170625,HH,SS,0,일,대구
20170625HTNC0,20170625,HT,NC,0,일,마산
20170625KTSK0,20170625,KT,SK,0,일,문학
20170625LGWO0,20170625,LG,WO,0,일,고척
20170625LTOB0,20170625,LT,OB,0,일,잠실
20170627KTHH0,20170627,KT,HH,0,화,청주
20170627LGLT0,20170627,LG,LT,0,화,사직
20170627SKOB0,20170627,SK,OB,0,화,잠실
20170627SSHT0,20170627,SS,HT,0,화,광주
20170627WONC0,20170627,WO,NC,0,화,마산
20170628KTHH0,20170628,KT,HH,0,수,청주
20170628LGLT0,20170628,LG,LT,0,수,사직
20170628SKOB0,20170628,SK,OB,0,수,잠실
20170628SSHT0,20170628,SS,HT,0,수,광주
20170628WONC0,20170628,WO,NC,0,수,마산
20170629KTHH0,20170629,KT,HH,0,목,청주
20170629SKOB0,20170629,SK,OB,0,목,잠실
20170629SSHT0,20170629,SS,HT,0,목,광주
20170630HTLG0,20170630,HT,LG,0,금,잠실
20170630NCLT0,20170630,NC,LT,0,금,사직
20170630OBHH0,20170630,OB,HH,0,금,대전
20170630SSSK0,20170630,SS,SK,0,금,문학
20170630WOKT0,20170630,WO,KT,0,금,수원
20170701HTLG0,20170701,HT,LG,0,토,잠실
20170701NCLT0,20170701,NC,LT,0,토,사직
20170701OBHH0,20170701,OB,HH,0,토,대전
20170701SSSK0,20170701,SS,SK,0,토,문학
20170702HTLG0,20170702,HT,LG,0,일,잠실
20170702NCLT0,20170702,NC,LT,0,일,사직
20170702SSSK0,20170702,SS,SK,0,일,문학
20170702WOKT0,20170702,WO,KT,0,일,수원
20170704HHWO0,20170704,HH,WO,0,화,고척
20170704HTSK0,20170704,HT,SK,0,화,문학
20170704KTOB0,20170704,KT,OB,0,화,잠실
20170704LTSS0,20170704,LT,SS,0,화,포항
20170705HHWO0,20170705,HH,WO,0,수,고척
20170705HTSK0,20170705,HT,SK,0,수,문학
20170705KTOB0,20170705,KT,OB,0,수,잠실
20170705LGNC0,20170705,LG,NC,0,수,마산
20170705LTSS0,20170705,LT,SS,0,수,포항
20170706HHWO0,20170706,HH,WO,0,목,고척
20170706HTSK0,20170706,HT,SK,0,목,문학
20170706LTSS0,20170706,LT,SS,0,목,포항
20170707OBNC0,20170707,OB,NC,0,금,마산
20170707SKLT0,20170707,SK,LT,0,금,사직
20170707WOSS0,20170707,WO,SS,0,금,대구
20170708HHLG0,20170708,HH,LG,0,토,잠실
20170708HTKT0,20170708,HT,KT,0,토,수원
20170708SKLT0,20170708,SK,LT,0,토,사직
20170708WOSS0,20170708,WO,SS,0,토,대구
20170709HHLG0,20170709,HH,LG,0,일,잠실
20170709OBNC0,20170709,OB,NC,0,일,마산
20170709SKLT0,20170709,SK,LT,0,일,사직
20170709WOSS0,20170709,WO,SS,0,일,대구
20170711LGSK0,20170711,LG,SK,0,화,문학
20170711LTHH0,20170711,LT,HH,0,화,대전
20170711NCHT0,20170711,NC,HT,0,화,광주
20170711SSKT0,20170711,SS,KT,0,화,수원
20170711WOOB0,20170711,WO,OB,0,화,잠실
20170712LGSK0,20170712,LG,SK,0,수,문학
20170712LTHH0,20170712,LT,HH,0,수,대전
20170712NCHT0,20170712,NC,HT,0,수,광주
20170712SSKT0,20170712,SS,KT,0,수,수원
20170712WOOB0,20170712,WO,OB,0,수,잠실
20170713LGSK0,20170713,LG,SK,0,목,문학
20170713LTHH0,20170713,LT,HH,0,목,대전
20170713NCHT0,20170713,NC,HT,0,목,광주
20170713SSKT0,20170713,SS,KT,0,목,수원
20170713WOOB0,20170713,WO,OB,0,목,잠실
20170718HTWO0,20170718,HT,WO,0,화,고척
20170718KTLG0,20170718,KT,LG,0,화,잠실
20170718NCHH0,20170718,NC,HH,0,화,청주
20170718OBSK0,20170718,OB,SK,0,화,문학
20170718SSLT0,20170718,SS,LT,0,화,울산
20170719HTWO0,20170719,HT,WO,0,수,고척
20170719KTLG0,20170719,KT,LG,0,수,잠실
20170719NCHH0,20170719,NC,HH,0,수,청주
20170719OBSK0,20170719,OB,SK,0,수,문학
20170719SSLT0,20170719,SS,LT,0,수,울산
20170720HTWO0,20170720,HT,WO,0,목,고척
20170720KTLG0,20170720,KT,LG,0,목,잠실
20170720NCHH0,20170720,NC,HH,0,목,청주
20170720OBSK0,20170720,OB,SK,0,목,문학
20170720SSLT0,20170720,SS,LT,0,목,울산
20170721HHOB0,20170721,HH,OB,0,금,잠실
20170721KTWO0,20170721,KT,WO,0,금,고척
20170721LGSS0,20170721,LG,SS,0,금,대구
20170721LTHT0,20170721,LT,HT,0,금,광주
20170721SKNC0,20170721,SK,NC,0,금,마산
20170722HHOB0,20170722,HH,OB,0,토,잠실
20170722KTWO0,20170722,KT,WO,0,토,고척
20170722LTHT0,20170722,LT,HT,0,토,광주
20170722SKNC0,20170722,SK,NC,0,토,마산
20170723HHOB0,20170723,HH,OB,0,일,잠실
20170723KTWO0,20170723,KT,WO,0,일,고척
20170723LGSS0,20170723,LG,SS,0,일,대구
20170723LTHT0,20170723,LT,HT,0,일,광주
20170723SKNC0,20170723,SK,NC,0,일,마산
20170725NCSS0,20170725,NC,SS,0,화,대구
20170725OBKT0,20170725,OB,KT,0,화,수원
20170725SKHT0,20170725,SK,HT,0,화,광주
20170725WOLG0,20170725,WO,LG,0,화,잠실
20170726HHLT0,20170726,HH,LT,0,수,사직
20170726NCSS0,20170726,NC,SS,0,수,대구
20170726OBKT0,20170726,OB,KT,0,수,수원
20170726SKHT0,20170726,SK,HT,0,수,광주
20170726WOLG0,20170726,WO,LG,0,수,잠실
20170727HHLT0,20170727,HH,LT,0,목,사직
20170727NCSS0,20170727,NC,SS,0,목,대구
20170727OBKT0,20170727,OB,KT,0,목,수원
20170727SKHT0,20170727,SK,HT,0,목,광주
20170727WOLG0,20170727,WO,LG,0,목,잠실
20170728HTOB0,20170728,HT,OB,0,금,잠실
20170728LGHH0,20170728,LG,HH,0,금,대전
20170728LTSK0,20170728,LT,SK,0,금,문학
20170728NCKT0,20170728,NC,KT,0,금,수원
20170728SSWO0,20170728,SS,WO,0,금,고척
20170729HTOB0,20170729,HT,OB,0,토,잠실
20170729LGHH0,20170729,LG,HH,0,토,대전
20170729LTSK0,20170729,LT,SK,0,토,문학
20170729NCKT0,20170729,NC,KT,0,토,수원
20170729SSWO0,20170729,SS,WO,0,토,고척
20170730HTOB0,20170730,HT,OB,0,일,잠실
20170730LGHH0,20170730,LG,HH,0,일,대전
20170730LTSK0,20170730,LT,SK,0,일,문학
20170730NCKT0,20170730,NC,KT,0,일,수원
20170730SSWO0,20170730,SS,WO,0,일,고척
20170801HHNC0,20170801,HH,NC,0,화,마산
20170801KTHT0,20170801,KT,HT,0,화,광주
20170801LTLG0,20170801,LT,LG,0,화,잠실
20170801OBSS0,20170801,OB,SS,0,화,대구
20170801SKWO0,20170801,SK,WO,0,화,고척
20170802HHNC0,20170802,HH,NC,0,수,마산
20170802LTLG0,20170802,LT,LG,0,수,잠실
20170802OBSS0,20170802,OB,SS,0,수,대구
20170802SKWO0,20170802,SK,WO,0,수,고척
20170803HHNC0,20170803,HH,NC,0,목,마산
20170803KTHT0,20170803,KT,HT,0,목,광주
20170803LTLG0,20170803,LT,LG,0,목,잠실
20170803OBSS0,20170803,OB,SS,0,목,대구
20170803SKWO0,20170803,SK,WO,0,목,고척
20170804HTHH0,20170804,HT,HH,0,금,대전
20170804OBLG0,20170804,OB,LG,0,금,잠실
20170804SKKT0,20170804,SK,KT,0,금,수원
20170804SSNC0,20170804,SS,NC,0,금,마산
20170804WOLT0,20170804,WO,LT,0,금,사직
20170805HTHH0,20170805,HT,HH,0,토,대전
20170805OBLG0,20170805,OB,LG,0,토,잠실
20170805SKKT0,20170805,SK,KT,0,토,수원
20170805SSNC0,20170805,SS,NC,0,토,마산
20170805WOLT0,20170805,WO,LT,0,토,사직
20170806OBLG0,20170806,OB,LG,0,일,잠실
20170806SKKT0,20170806,SK,KT,0,일,수원
20170806SSNC0,20170806,SS,NC,0,일,마산
20170806WOLT0,20170806,WO,LT,0,일,사직
20170808HHOB0,20170808,HH,OB,0,화,잠실
20170808KTLT0,20170808,KT,LT,0,화,사직
20170808LGSS0,20170808,LG,SS,0,화,대구
20170808NCSK0,20170808,NC,SK,0,화,문학
20170808WOHT0,20170808,WO,HT,0,화,광주
20170809HHOB0,20170809,HH,OB,0,수,잠실
20170809KTLT0,20170809,KT,LT,0,수,사직
20170809LGSS0,20170809,LG,SS,0,수,대구
20170809NCSK0,20170809,NC,SK,0,수,문학
20170809WOHT0,20170809,WO,HT,0,수,광주
20170810LTNC0,20170810,LT,NC,0,목,마산
20170810OBWO0,20170810,OB,WO,0,목,고척
20170810SKLG0,20170810,SK,LG,0,목,잠실
20170811HTKT0,20170811,HT,KT,0,금,수원
20170811LTNC0,20170811,LT,NC,0,금,마산
20170811OBWO0,20170811,OB,WO,0,금,고척
20170811SKLG0,20170811,SK,LG,0,금,잠실
20170811SSHH0,20170811,SS,HH,0,금,대전
20170812HHWO0,20170812,HH,WO,0,토,고척
